评论内容,点赞数,评分,tokens,点赞权值,评分情感,sentiment_prediction_snownlp,sentiment_snownlp,sentiment_prediction_LSTM,sentiment_LSTM
"老师很优秀
",0,5.0,['优秀'],1.0,1,0.9878604489947419,1,"[0.906414806842804, 0.09254831820726395]",1
C语言收货很大 感谢老师！！！,0,5.0,"['收货', '很大', '感谢']",1.0,1,0.15735366906008397,-1,"[0.99122154712677, 0.00878093857318163]",1
挺好的，很有意思,0,4.0,"['好', '有意思']",1.0,1,0.97641342326689,1,"[0.9484086632728577, 0.0500934012234211]",1
好，我认为自己,0,5.0,['好'],1.0,1,0.6558628208940429,1,"[0.8998478055000305, 0.10293678939342499]",1
非常不错！,0,5.0,['不错'],1.0,1,0.8612132352941176,1,"[0.8724332451820374, 0.12914413213729858]",1
很好的课，可以补充很多学校老师没讲到的细节,0,5.0,"['好', '课', '补充', '学校', '细节']",1.0,1,0.9997467314023152,1,"[0.8538708090782166, 0.14766305685043335]",1
"很好非常不错
",0,5.0,"['好', '不错']",1.0,1,0.9518123289584978,1,"[0.8315669894218445, 0.17201350629329681]",1
讲的十分通俗易懂，很容易理解。,0,5.0,"['通俗易懂', '理解']",1.0,1,0.9767458543435787,1,"[0.9979504942893982, 0.0020075468346476555]",1
讲的很好啊,0,5.0,['好'],1.0,1,0.8520271609630065,1,"[0.9912043213844299, 0.008605257607996464]",1
老师讲的特别好！,0,5.0,"['特别', '好']",1.0,1,0.9656638263878564,1,"[0.937079906463623, 0.06413005292415619]",1
非常的棒啊,0,5.0,['棒'],1.0,1,0.7499999999999999,1,"[0.9864848256111145, 0.012717019766569138]",1
"非常好,老师讲得非常好",0,5.0,"['好', '讲得', '好']",1.0,1,0.9720598752531436,1,"[0.9413565397262573, 0.06261057406663895]",1
无话说，恺哥yyds,0,5.0,"['无话', '说', '恺', '哥']",1.0,1,0.24656909318054754,-1,"[0.9895540475845337, 0.009988204576075077]",1
"很好的课程
",0,5.0,['好'],1.0,1,0.9118564814325988,1,"[0.9665026664733887, 0.03354519233107567]",1
翁老师强悍,0,5.0,"['翁', '强悍']",1.0,1,0.9483220575413902,1,"[0.9957976341247559, 0.003968843258917332]",1
课后作业为什么没有答案，我不知道怎么写都不知道怎么办,0,1.0,"['课后', '作业', '答案', '写']",1.0,-1,0.8410198479649572,1,"[0.47193443775177, 0.5311968922615051]",0
"讲解很详细
内容很充实",0,5.0,"['讲解', '详细', '充实']",1.0,1,0.9926224218710524,1,"[0.9103110432624817, 0.09055618196725845]",1
太对了哥！,0,5.0,"['太对', '哥']",1.0,1,0.3205815415310954,-1,"[0.9417173266410828, 0.06017635017633438]",1
好，很大的收获,0,5.0,"['好', '很大', '收获']",1.0,1,0.9154125478032437,1,"[0.9847978949546814, 0.01482690591365099]",1
生动有趣，内容丰富，很简单的就把专业知识学会了,0,5.0,"['生动有趣', '简单', '专业知识', '学会']",1.0,1,0.9988606625399343,1,"[0.9947999715805054, 0.005140405613929033]",1
很棒，收获很多!,0,5.0,"['很棒', '收获']",1.0,1,0.9702577794310736,1,"[0.9943470358848572, 0.005873281508684158]",1
真的讲很好，本身科班出身，听完以后真的有很大收获,0,5.0,"['真的', '好', '科班出身', '听', '完', '真的', '很大', '收获']",1.0,1,0.9962260597049835,1,"[0.9122227430343628, 0.08775384724140167]",1
"翁凯老师yyds

",0,5.0,['翁凯'],1.0,1,0.7606009338486748,1,"[0.9919226169586182, 0.007962451316416264]",1
老师教的非常好！评论区也很和谐友好，大家都很热心地帮助解决问题。,0,5.0,"['教', '好', '评论', '区', '和谐', '友好', '热心', '解决问题']",1.0,1,0.9715080242655093,1,"[0.9645823240280151, 0.03477150946855545]",1
遇到一些问题解决不了，希望老师能对我指导一下,0,5.0,"['解决不了', '希望', '指导']",1.0,1,0.8478395454193479,1,"[0.9878950119018555, 0.011913333088159561]",1
老师讲的挺好，有些东西需要自己通过实战去理解和记住，这课不错！,0,5.0,"['好', '东西', '实战', '理解', '记住', '这课', '不错']",1.0,1,0.9995582577601158,1,"[0.8029857873916626, 0.1955660879611969]",1
翁老师很赞,0,5.0,"['翁', '很赞']",1.0,1,0.9865175560109652,1,"[0.9951218962669373, 0.005193783901631832]",1
老师讲得太好了,0,5.0,"['讲得', '太好了']",1.0,1,0.9053700121288356,1,"[0.9936750531196594, 0.006950387731194496]",1
very good！！！,0,5.0,[],1.0,1,0.5,0,"[0.9873036742210388, 0.012870325706899166]",1
感觉学习到了很多知识,0,5.0,['知识'],1.0,1,0.9829113880498085,1,"[0.9979857206344604, 0.0019844803027808666]",1
求翁爸爸推出更多课程！,0,5.0,"['求翁', '爸爸', '推出']",1.0,1,0.9200649257515604,1,"[0.9605988264083862, 0.038432009518146515]",1
详细清晰易懂,0,5.0,"['详细', '清晰', '易懂']",1.0,1,0.9554981849972938,1,"[0.9970871806144714, 0.002852254780009389]",1
翁恺授课深入浅出，收货颇丰；,0,5.0,"['翁恺', '授课', '深入浅出', '收货', '颇丰']",1.0,1,0.6912941588127094,1,"[0.9945580959320068, 0.005551008973270655]",1
学到了很多课本外的拓展知识，备课很充分。,0,5.0,"['学到', '课本', '外', '拓展', '知识', '备课']",1.0,1,0.9987838219079297,1,"[0.9230270981788635, 0.07875362038612366]",1
让我对计算机编程是如何实现的有了更高的认识,0,5.0,"['计算机', '编程', '高']",1.0,1,0.9642547963994385,1,"[0.9949525594711304, 0.0052362107671797276]",1
翁恺老师的课很好！,0,5.0,"['翁恺', '课', '好']",1.0,1,0.9667501824988821,1,"[0.9874524474143982, 0.011745424941182137]",1
溫愷老師講課很有條理。,0,5.0,"['溫愷', '老師', '講課', '條理']",1.0,1,0.7808575704401274,1,"[0.9871289730072021, 0.012211646884679794]",1
在C语言上面收获极大,0,5.0,['收获'],1.0,1,0.4664833607085569,0,"[0.9904412031173706, 0.009344569407403469]",1
111111,0,5.0,[],1.0,1,0.5,0,"[0.52916020154953, 0.4735746681690216]",0
牛逼讲得真好,0,5.0,"['牛', '逼', '真', '好']",1.0,1,0.8648312928606371,1,"[0.9926760792732239, 0.007284285966306925]",1
对C语言的理解更透彻了,0,5.0,"['理解', '透彻']",1.0,1,0.946258096030904,1,"[0.9961372017860413, 0.0039644441567361355]",1
"老师好棒，课程由浅入深，非常NICE！
",0,5.0,"['好棒', '由浅入深']",1.0,1,0.9982123476764011,1,"[0.992478609085083, 0.007868467830121517]",1
老师讲得生动，而已很多扩展的知识点，棒！,0,5.0,"['讲得', '生动', '扩展', '知识点', '棒']",1.0,1,0.9991723810902721,1,"[0.8212888240814209, 0.1784307211637497]",1
课程内容丰富，授课方式灵活多样，学习资料齐全，方式多样，有讨论，有作业，有测验，有视频，有文档，学习后收获颇丰。,0,5.0,"['授课', '方式', '灵活多样', '资料齐全', '方式', '多样', '讨论', '作业', '测验', '视频', '文档', '收获', '颇丰']",1.0,1,0.9999997616216401,1,"[0.9892398118972778, 0.010552574880421162]",1
谢谢老师栽培，感觉学到了很多,0,5.0,"['谢谢', '栽培', '学到']",1.0,1,0.9755347245896585,1,"[0.9957732558250427, 0.004048523493111134]",1
课程让我学到了很多,0,5.0,['让我学'],1.0,1,0.9316657408499996,1,"[0.9907614588737488, 0.008703699335455894]",1
哈哈哈哈哈哈哈哈,0,5.0,"['哈哈哈哈', '哈哈哈哈']",1.0,1,0.9751349273004098,1,"[0.2289675772190094, 0.7723885774612427]",-1
零基础的学生，跟着老师的课程走，竟然看懂了，太棒了,0,5.0,"['基础', '学生', '跟着', '走', '懂', '太棒了']",1.0,1,0.9992382221989409,1,"[0.9812224507331848, 0.01812104322016239]",1
"非常实用，对我的帮助巨大
",0,5.0,['实用'],1.0,1,0.676470588235294,1,"[0.9508790969848633, 0.04866732284426689]",1
老师讲的好,0,5.0,['好'],1.0,1,0.9530001141905768,1,"[0.9372094869613647, 0.06445923447608948]",1
很好 谢谢老师已经学废了,0,5.0,"['好', '谢谢', '学废']",1.0,1,0.9651378930485944,1,"[0.9824587106704712, 0.018234821036458015]",1
非常好的的,0,5.0,['好'],1.0,1,0.6558628208940429,1,"[0.9314670562744141, 0.06820479035377502]",1
啥都不用说 看到翁恺老师看就对了,0,5.0,"['不用说', '翁恺']",1.0,1,0.7845802315064624,1,"[0.009208356030285358, 0.9908066391944885]",-1
翁恺老师一直可以的 非常清楚 翁恺老师yyds,0,5.0,"['翁恺', '翁恺']",1.0,1,0.9098622256619615,1,"[0.9875472784042358, 0.012993108481168747]",1
ACLlib可以单独出一个教程视频吗谢谢老师,0,5.0,"['单独', '教程', '视频', '谢谢']",1.0,1,0.9918999736197661,1,"[0.2755162715911865, 0.7238895297050476]",-1
我的神，天软我来了,0,5.0,"['神', '天软']",1.0,1,0.2904353276701038,-1,"[0.9795308113098145, 0.020875198766589165]",1
很好，特别好,0,5.0,"['好', '特别', '好']",1.0,1,0.8937773211041845,1,"[0.9538609385490417, 0.047171883285045624]",1
老师讲的课非常好，通俗易懂,0,5.0,"['课', '好', '通俗易懂']",1.0,1,0.99746246995341,1,"[0.933108389377594, 0.06821966916322708]",1
老师讲的很好的,0,5.0,['好'],1.0,1,0.9741044489300115,1,"[0.9297915101051331, 0.07109501957893372]",1
翁恺YYDS！！！！！,0,5.0,['翁恺'],1.0,1,0.32719906417647937,-1,"[0.9951958060264587, 0.00455447705462575]",1
满满的干货，通俗易懂,0,5.0,"['满满的', '干货', '通俗易懂']",1.0,1,0.606542214483623,1,"[0.9925960898399353, 0.0072253611870110035]",1
好讲的舒适牛逼,0,5.0,"['好', '舒适', '牛', '逼']",1.0,1,0.9539624558574805,1,"[0.98933345079422, 0.011005102656781673]",1
全中国最好的C语言教程，老师的剪刀手太可爱了吧，拯救了我的计算机,0,5.0,"['全', '中国', '教程', '剪刀手', '可爱', '拯救', '计算机']",1.0,1,0.9993338344287779,1,"[0.9920836687088013, 0.0072724102064967155]",1
感谢MOOC平台，感谢翁恺老师！！！,0,5.0,"['感谢', '平台', '感谢', '翁恺']",1.0,1,0.7311028500422563,1,"[0.9753572940826416, 0.025155099108815193]",1
感觉进阶课程质量不如入门课程了，但还是挺好的,0,4.0,"['进阶', '质量', '入门', '好']",1.0,1,0.9943439431457657,1,"[0.9983641505241394, 0.001768504036590457]",1
老师讲的非常清晰有条理，而且会提到很多容易发生的错误，并给出讲解，希望以后多多开课～～,0,5.0,"['清晰', '有条理', '提到', '发生', '错误', '给出', '讲解', '希望', '开课']",1.0,1,0.9999677432670755,1,"[0.9215124249458313, 0.07748480886220932]",1
非常喜欢，非常满意,0,5.0,"['喜欢', '满意']",1.0,1,0.8337702882230946,1,"[0.9883855581283569, 0.011266094632446766]",1
"#include <studio.h>
int main（）
｛
    printf（＂niubi＂）;
    return 0;
｝",0,5.0,[],1.0,1,0.301488340956675,-1,"[0.9872832298278809, 0.01277109794318676]",1
非常非常棒！,0,5.0,['棒'],1.0,1,0.9504950495049506,1,"[0.987922728061676, 0.012120946310460567]",1
"学习编程要亲自动手去编译运行，只看不动手是学不会编程的，纸上得来终觉浅，绝知此事要躬行。
",0,5.0,"['编程', '亲自动手', '编译', '运行', '动手', '学', '编程', '纸上', '得来', '终觉', '浅', '绝知', '此事', '躬行']",1.0,1,0.9992667778949813,1,"[0.9176535606384277, 0.08475172519683838]",1
老师课讲得很清楚,0,5.0,['课讲'],1.0,1,0.9826828438236977,1,"[0.9786573052406311, 0.022436991333961487]",1
翁凯教授太帅了！,0,5.0,"['翁凯', '教授', '太帅']",1.0,1,0.5451011826366678,0,"[0.9946827292442322, 0.005032081622630358]",1
perfect,0,5.0,[],1.0,1,0.4285714285714284,0,"[0.3845914900302887, 0.6159580945968628]",-1
老师教的很好,0,5.0,"['教', '好']",1.0,1,0.9541181948655082,1,"[0.8009670376777649, 0.19780166447162628]",1
翁恺牛皮啊,0,5.0,"['翁恺', '牛皮']",1.0,1,0.5933258601462934,0,"[0.9937333464622498, 0.006099816411733627]",1
讲课内容详细，上课不只是讲知识，更多的是在传递经验。永远的神！谢谢老师！,0,5.0,"['讲课', '详细', '上课', '知识', '传递', '经验', '永远', '神', '谢谢']",1.0,1,0.9998969115327778,1,"[0.9892203211784363, 0.010655666701495647]",1
难......,0,5.0,['难'],1.0,1,0.43594680001123143,0,"[0.3698888123035431, 0.6328843235969543]",-1
saaddaadfd,0,5.0,[],1.0,1,0.5,0,"[0.6013323664665222, 0.40112337470054626]",1
感觉有些章节少了许多,0,5.0,"['章节', '少']",1.0,1,0.7741438280758186,1,"[0.8079946637153625, 0.19739753007888794]",1
翁恺老师讲课通俗幽默，思路清晰，学习了翁老师的c语言入门和进阶进阶的课程，学完期末90 不成问题，重要的是，这门课程让我感受到了c语言的美~,0,5.0,"['翁恺', '讲课', '通俗', '幽默', '思路清晰', '翁', '语言', '入门', '进阶', '进阶', '学完', '期末', '不成问题', '这门', '感受', '语言', '美']",1.0,1,0.9999992318785931,1,"[0.9970034956932068, 0.0033923937007784843]",1
"讲的雀食好
用来复习还是能学到很多知识。
",0,4.0,"['雀', '食好', '复习', '学到', '知识']",1.0,1,0.999808784031968,1,"[0.03949154540896416, 0.9610211849212646]",-1
想去浙大听翁恺老师的课。,0,5.0,"['想', '浙大', '听', '翁恺', '课']",1.0,1,0.9332430638993372,1,"[0.9903111457824707, 0.010016019456088543]",1
我觉得进阶部分没有入门部分讲的好了，入门部分会有很多实例来熟悉语法，套路等等，进阶部分将理论讲完之后没有例子来让人理解，所以学得一头雾水,0,4.0,"['进阶', '入门', '好', '入门', '实例', '熟悉', '语法', '套路', '进阶', '理论', '讲完', '例子', '理解', '学得', '一头雾水']",1.0,1,0.9999992429353548,1,"[0.9050332903862, 0.09334366768598557]",1
课程深入浅出，让没有基础的我也可以跟着老师学习,0,5.0,"['深入浅出', '基础', '跟着']",1.0,1,0.9997634362206799,1,"[0.9525410532951355, 0.04856663569808006]",1
"直白易懂，深刻而实用
",0,5.0,"['直白', '易懂', '深刻', '实用']",1.0,1,0.9723837495295344,1,"[0.9946117401123047, 0.005265830084681511]",1
"讲解细致易懂，非常奈斯
",0,5.0,"['讲解', '细致', '易懂', '奈斯']",1.0,1,0.9992289385446637,1,"[0.9802476167678833, 0.01915709674358368]",1
翁恺老师上课很风趣，讲课的内容安排也是循序渐进的，上完课真的收获很多,0,5.0,"['翁恺', '老师上课', '风趣', '讲课', '安排', '循序渐进', '完课', '真的', '收获']",1.0,1,0.9987163943671156,1,"[0.9946994781494141, 0.005144182126969099]",1
翁恺老师讲得好,0,5.0,"['翁恺', '讲得', '好']",1.0,1,0.907927573310702,1,"[0.9899869561195374, 0.010400394909083843]",1
老师教得很简洁易懂,0,5.0,"['教得', '简洁', '易懂']",1.0,1,0.9976776796565477,1,"[0.9902976155281067, 0.009095736779272556]",1
授课重点突出，节奏紧凑，受益匪浅,0,5.0,"['授课', '重点', '节奏', '紧凑', '受益匪浅']",1.0,1,0.9883553291259174,1,"[0.05049331486225128, 0.949205756187439]",-1
"收获丰富，学到了许多上课没学过的东西
",0,4.0,"['收获', '学到', '上课', '没学过', '东西']",1.0,1,0.9900255791512057,1,"[0.981372594833374, 0.018493982031941414]",1
翁老师讲的通俗易懂，推荐入门的学生认真看看。,0,4.0,"['翁', '通俗易懂', '推荐', '入门', '学生', '认真']",1.0,1,0.9960332153854823,1,"[0.988364577293396, 0.011380637064576149]",1
超棒的，懂了很多,0,5.0,"['超棒', '懂']",1.0,1,0.9380447427615664,1,"[0.994750440120697, 0.005455138627439737]",1
老师讲的很好，我感觉就是缺点对应的练习题,0,5.0,"['好', '缺点', '练习题']",1.0,1,0.9951462562859267,1,"[0.8936673402786255, 0.10721353441476822]",1
"非常喜欢这样的教学方式，一步一步思考最终学会
",0,5.0,"['喜欢', '教学方式', '一步', '一步', '思考', '最终', '学会']",1.0,1,0.9999892587534868,1,"[0.9783817529678345, 0.02133408933877945]",1
"老师讲的很清晰 通俗易懂
",0,5.0,"['清晰', '通俗易懂']",1.0,1,0.9983481032501731,1,"[0.9504968523979187, 0.048416513949632645]",1
讲的很清晰啊，比自己看书好多了,0,5.0,"['清晰', '看书', '好多']",1.0,1,0.9760633389399713,1,"[0.9945520758628845, 0.00525984913110733]",1
讲的太棒了,0,5.0,['太棒了'],1.0,1,0.9365238406034947,1,"[0.9889929890632629, 0.01059945859014988]",1
好.....,0,5.0,['好'],1.0,1,0.4923353189982068,0,"[0.9402667880058289, 0.058177996426820755]",1
老师讲的很好，容易理解，通过实例分析而不是枯燥讲解，举例具体详尽,0,5.0,"['好', '理解', '实例', '分析', '枯燥', '讲解', '举例', '详尽']",1.0,1,0.9999982799206105,1,"[0.9437513947486877, 0.05362622067332268]",1
老师讲得很仔细,0,5.0,"['讲得', '仔细']",1.0,1,0.9661795187703641,1,"[0.4492879807949066, 0.5554371476173401]",0
课程很进阶,0,5.0,['进阶'],1.0,1,0.9691122764359548,1,"[0.9943191409111023, 0.005655779503285885]",1
妙啊妙啊妙啊,0,5.0,"['妙', '妙', '妙']",1.0,1,0.7248403332664425,1,"[0.9911363124847412, 0.008930059149861336]",1
asdfghjkl,0,5.0,[],1.0,1,0.5,0,"[0.6033051609992981, 0.39781156182289124]",1
"很有意思，讲的也很系统，我一个计算机小白都能看懂
",0,5.0,"['有意思', '系统', '计算机', '小白', '能看懂']",1.0,1,0.9943015904436708,1,"[0.9705190062522888, 0.029871849343180656]",1
这门课程让我受益匪浅，真的很不错的一门课！,0,4.0,"['这门', '受益匪浅', '真的', '不错', '一门', '课']",1.0,1,0.9981220666435295,1,"[0.7750489115715027, 0.2271399199962616]",1
